Student_ID,Age,Attendance,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level,Gender,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income
S3679,23,72.69,71.72,66.06,74.89,66.39,7.16,73.14,98.54,18.7,8.9,1,1,0,0,2,0
S3680,19,93.97,57.48,72.48,91.81,57.51,7.09,56.04,63.69,5.9,7.6,4,1,1,1,0,0
S3681,20,94.8,98.36,93.28,77.42,95.31,9.98,65.34,94.37,8.7,8.7,10,0,1,0,3,1
S3682,21,61.93,91.43,77.97,55.09,58.79,3.92,60.9,96.39,9.3,7.4,7,0,0,1,0,2
S3683,19,59.96,84.0,83.36,80.78,69.71,8.65,75.25,85.98,20.8,8.8,5,0,1,0,4,0
S3684,21,74.81,96.02,75.85,99.87,85.6,4.46,57.06,90.58,19.2,8.5,4,0,0,0,3,1
S3685,22,95.01,60.81,78.58,51.74,90.77,8.98,69.16,72.89,25.0,4.5,5,1,0,1,3,0
S3686,19,66.12,94.05,74.7,92.09,73.89,0.92,63.76,95.98,16.6,6.4,1,0,0,1,4,2
S3687,22,82.6,59.51,41.61,61.77,59.06,1.75,87.3,87.13,16.9,5.7,4,0,1,1,2,2
S3688,18,85.41,83.97,99.98,69.69,63.54,8.5,84.98,66.34,9.0,4.1,1,0,0,1,2,1
S3689,19,88.93,84.19,42.02,68.64,70.95,8.19,54.75,51.75,23.6,6.3,2,1,0,0,0,2
S3690,21,78.2,41.1,63.71,94.94,68.23,3.05,97.67,77.04,5.1,4.7,9,1,1,1,4,1
S3691,18,70.12,61.66,46.31,75.22,67.43,5.97,87.23,92.03,15.6,4.2,5,1,0,1,3,1
S3692,22,98.35,41.17,45.82,72.36,56.59,3.83,80.8,93.03,9.7,6.2,9,0,0,0,0,0
S3693,22,80.57,99.83,87.61,90.9,95.67,0.1,73.89,91.76,24.3,5.2,9,0,1,0,2,1
S3694,21,86.43,47.33,65.56,52.45,51.49,0.26,58.9,60.74,21.8,8.7,10,0,1,0,3,0
S3695,18,67.25,72.57,88.07,54.32,72.0,0.54,98.1,71.31,22.7,8.1,5,1,0,0,2,0
S3696,24,83.5,87.43,56.37,51.08,99.02,5.94,50.39,80.69,8.7,8.8,3,1,1,1,0,0
S3697,23,62.89,52.08,55.39,84.4,82.99,2.79,84.62,83.38,21.7,8.4,4,0,0,0,2,0
S3698,20,62.25,69.1,55.07,76.28,67.77,1.44,75.37,66.73,22.3,7.6,5,0,1,0,2,1
S3699,21,85.74,76.45,76.97,93.8,57.3,9.41,95.13,84.63,5.1,7.0,6,1,1,0,4,2
S3700,22,76.07,49.61,88.9,74.93,98.19,1.21,69.03,79.54,12.9,4.3,6,0,0,0,0,1
S3701,19,84.16,86.71,67.14,61.09,50.7,6.74,75.93,78.34,7.2,5.3,8,0,0,0,3,2
S3702,18,63.47,57.96,62.75,90.26,84.07,8.94,87.12,83.15,22.0,7.6,8,0,1,0,2,1
S3703,23,79.94,52.66,98.41,64.72,94.01,1.64,52.38,80.17,10.3,6.0,8,1,0,1,2,0
S3704,20,72.2,73.5,47.01,96.78,51.26,2.15,52.72,58.34,11.6,5.6,3,0,0,0,1,0
S3705,19,79.85,64.62,69.2,62.52,86.26,5.74,60.58,93.72,7.0,4.5,4,0,1,1,0,1
S3706,18,64.54,95.22,64.51,58.39,99.94,5.08,57.32,62.03,17.1,4.4,4,0,1,1,0,2
S3707,23,85.77,92.8,45.89,74.67,81.98,5.21,50.32,87.22,5.8,5.0,7,0,0,0,3,1
S3708,21,90.3,69.0,56.09,52.53,70.73,5.55,81.15,58.82,26.1,8.2,5,1,1,0,4,1
S3709,23,63.0,61.56,41.71,51.82,93.72,9.5,89.8,83.05,5.7,7.3,4,1,1,1,3,2
S3710,21,65.03,59.53,92.62,74.8,77.71,0.54,97.86,94.78,6.5,5.7,10,1,0,0,0,0
S3711,24,83.06,56.05,76.47,60.76,87.47,7.6,72.05,50.49,21.0,4.3,5,0,0,1,2,0
S3712,18,84.78,72.67,88.9,50.47,79.39,2.33,63.99,98.98,27.9,4.9,1,1,0,1,4,0
S3713,23,85.2,88.3,71.29,64.8,51.91,3.74,93.2,51.48,27.3,6.2,4,0,0,0,4,2
S3714,20,84.13,58.65,75.97,73.87,60.66,0.89,92.22,50.57,7.1,4.8,7,1,1,1,0,0
S3715,23,69.64,51.41,82.05,69.71,53.94,4.46,81.24,92.88,12.2,7.8,3,0,0,1,0,0
S3716,18,69.74,68.53,94.48,56.77,55.33,8.04,63.66,85.44,18.0,7.9,7,1,1,0,3,0
S3717,19,62.74,44.14,45.51,78.98,50.77,0.99,95.43,55.29,5.7,4.7,5,1,0,0,1,2
S3718,19,57.84,82.08,59.86,85.52,71.06,2.76,58.92,96.87,18.2,7.6,1,1,1,0,0,2
S3719,23,84.63,71.1,82.54,83.78,58.93,3.73,52.18,83.6,16.2,6.6,4,0,1,0,0,0
S3720,23,54.66,69.78,97.5,69.69,92.78,1.04,89.83,55.55,19.7,8.8,10,0,0,0,3,1
S3721,21,96.89,58.03,98.85,56.88,87.5,7.62,78.18,93.03,28.0,7.9,3,0,1,1,0,1
S3722,18,91.33,94.28,78.29,74.97,78.66,7.87,62.32,74.05,11.9,6.9,4,1,1,0,3,0
S3723,21,92.88,45.43,51.62,94.52,74.45,8.36,83.54,63.91,21.0,7.0,6,0,0,0,0,2
S3724,20,95.33,92.19,47.15,73.44,62.79,5.84,88.34,91.25,15.7,4.9,10,0,0,0,2,0
S3725,24,70.43,62.6,96.76,59.78,73.75,5.07,92.23,86.92,15.9,8.5,4,0,0,1,0,0
S3726,19,92.34,92.84,66.04,54.65,82.06,2.63,64.11,81.15,21.2,6.8,7,0,1,1,1,1
S3727,22,57.9,83.73,51.69,97.2,89.11,6.55,51.28,94.93,28.8,6.9,8,0,1,0,4,1
S3728,22,51.08,46.25,96.03,87.15,54.08,4.45,75.5,93.06,26.6,6.9,3,0,1,1,3,0
S3729,18,89.24,89.89,46.27,65.65,85.42,9.71,92.8,61.34,21.0,5.4,3,1,1,1,1,0
S3730,18,53.74,80.93,83.77,64.77,87.14,9.68,60.39,93.93,16.5,8.1,2,1,1,1,3,2
S3731,22,99.43,41.94,77.52,94.76,77.95,9.05,71.06,68.7,15.6,8.3,6,0,1,1,1,1
S3732,18,83.74,48.02,45.26,58.88,60.72,3.6,62.82,71.59,24.7,5.4,6,1,0,1,3,0
S3733,19,87.67,78.14,60.32,76.75,76.96,3.68,50.67,98.62,10.5,6.2,1,1,0,1,3,1
S3734,20,62.29,79.76,49.0,85.68,75.14,8.53,94.93,87.99,19.7,4.9,9,0,1,0,4,1
S3735,20,83.69,84.8,76.27,69.82,73.79,7.29,56.75,66.07,17.6,5.2,2,0,0,0,0,0
S3736,21,52.16,83.21,68.63,52.0,73.03,7.04,88.34,82.4,21.2,5.7,4,1,0,0,3,1
S3737,19,91.89,79.57,40.26,61.39,55.54,2.8,67.33,76.97,9.7,8.5,9,0,0,1,3,0
S3738,24,58.48,85.97,98.54,95.09,59.14,8.33,63.88,55.83,22.4,7.1,7,1,1,0,4,0
S3739,18,84.87,74.51,60.98,76.16,54.87,5.79,97.05,94.39,20.7,6.9,3,1,1,0,3,2
S3740,18,61.22,55.65,55.49,90.77,62.12,4.47,82.86,91.09,9.5,8.7,10,1,1,0,3,1
S3741,24,53.42,94.74,53.35,77.78,63.17,8.65,84.35,88.89,16.2,8.0,2,0,0,0,2,2
S3742,21,74.07,41.09,49.53,97.18,62.25,3.94,87.98,77.96,22.0,4.1,9,1,0,0,2,1
S3743,21,58.46,61.99,99.95,95.46,60.55,6.54,67.05,61.04,27.5,4.6,2,0,1,1,2,2
S3744,18,86.47,83.73,57.71,74.14,86.77,4.66,78.18,94.19,8.1,5.2,4,0,0,0,4,0
S3745,18,61.88,65.63,64.33,65.91,90.93,5.93,63.51,67.65,5.2,5.5,2,0,1,0,3,1
S3746,24,67.12,41.49,92.28,80.08,66.36,0.41,91.73,51.01,9.1,8.2,7,0,1,1,4,2
S3747,19,78.37,43.96,78.51,83.74,65.26,4.61,79.97,99.09,29.7,7.8,6,0,0,1,4,0
S3748,24,64.25,78.92,62.12,74.92,92.2,5.56,62.17,93.06,24.2,4.7,8,1,0,1,1,0
S3749,21,68.9,97.89,93.9,91.11,81.2,4.93,94.99,81.13,20.4,6.7,3,0,0,0,0,1
S3750,24,90.78,73.11,84.98,59.17,64.67,8.47,79.04,50.62,8.3,4.5,7,0,1,0,1,1
S3751,24,58.96,70.41,53.67,66.72,85.68,3.11,74.75,61.39,15.4,4.9,8,0,0,0,0,2
S3752,24,54.11,59.1,78.62,84.32,67.23,8.84,51.72,72.6,22.9,5.2,1,0,0,0,1,0
S3753,19,66.42,55.4,95.34,62.33,79.33,4.03,95.49,81.4,27.4,8.5,8,0,0,1,3,0
S3754,23,71.22,41.26,69.79,71.99,99.63,6.95,97.61,85.41,14.5,5.8,1,1,0,1,4,1
S3755,18,77.13,56.38,84.02,98.19,65.08,0.87,78.13,89.41,30.0,8.6,6,0,1,1,1,0
S3756,22,68.62,66.95,98.27,81.29,96.53,2.0,72.13,77.78,8.5,7.8,2,0,0,1,1,2
S3757,24,89.5,51.88,81.42,97.45,66.03,7.61,67.98,82.81,14.7,7.7,9,1,1,0,3,0
S3758,22,51.97,45.24,46.15,86.12,77.01,0.12,63.4,90.56,26.9,8.0,10,0,1,0,4,0
S3759,23,71.59,83.06,54.67,86.23,73.0,9.69,78.73,85.99,21.2,4.5,10,1,0,1,0,0
S3760,18,69.11,93.68,75.71,79.59,89.16,1.91,56.4,97.74,25.3,8.1,10,1,0,1,1,2
S3761,21,82.38,96.21,56.53,57.11,53.05,9.01,95.96,93.73,27.7,5.3,3,1,1,1,0,1
S3762,22,98.31,77.08,97.45,75.99,81.36,5.16,58.8,58.47,17.7,8.9,4,1,1,1,2,1
S3763,21,75.52,43.17,64.32,62.63,88.03,5.65,87.28,97.37,10.9,8.2,10,0,0,1,1,0
S3764,22,99.34,84.45,67.43,99.93,73.61,0.84,65.34,60.21,22.3,9.0,5,0,0,0,4,0
S3765,21,65.11,46.61,82.1,63.35,55.26,3.65,61.3,99.56,19.1,8.7,3,1,1,1,2,2
S3766,24,51.54,80.18,71.45,61.53,62.24,1.56,77.89,85.07,24.3,5.8,7,1,0,1,2,2
S3767,22,58.28,86.76,62.93,81.19,83.98,5.26,88.26,81.38,17.8,8.7,2,0,1,0,1,2
S3768,21,69.76,83.55,44.6,75.55,94.77,5.51,86.34,66.22,25.3,5.7,7,1,0,0,1,0
S3769,23,65.82,97.11,75.79,51.07,71.08,7.1,61.69,56.66,27.6,7.3,5,1,0,1,2,1
S3770,19,54.85,84.29,92.05,56.48,78.02,8.78,66.53,56.31,23.7,8.1,9,1,1,0,1,1
S3771,21,71.63,81.59,81.15,90.55,61.42,4.68,93.44,93.33,23.6,5.9,2,0,1,0,4,0
S3772,19,66.91,55.7,62.89,74.18,70.61,2.33,86.16,71.62,19.7,5.0,9,1,1,0,4,0
S3773,19,56.13,95.49,47.66,57.3,66.84,3.34,85.63,77.99,16.8,8.5,9,0,1,1,2,2
S3774,18,64.81,50.77,88.98,73.26,82.78,8.47,63.45,96.59,29.3,4.5,8,0,1,0,1,1
S3775,24,94.32,94.29,96.5,62.66,99.23,1.46,89.6,62.77,21.1,5.8,5,0,1,1,2,1
S3776,23,65.1,58.76,63.3,61.18,90.67,6.27,67.92,88.2,26.0,6.7,3,1,0,0,4,0
S3777,19,85.7,47.81,83.72,97.89,59.61,0.13,70.07,73.52,17.6,8.0,10,1,0,1,1,0
S3778,20,80.6,89.6,64.65,68.1,78.88,2.46,64.38,60.64,18.9,8.3,1,0,0,1,4,0
S3779,24,71.36,40.15,70.14,52.32,53.32,5.91,56.07,92.65,21.6,6.6,10,0,0,0,1,2
S3780,19,61.95,89.93,90.19,98.52,62.35,4.56,71.02,84.0,23.2,6.9,3,0,1,0,3,1
S3781,21,68.45,55.74,45.01,89.74,58.61,4.94,50.85,54.75,16.2,8.3,6,1,1,0,4,1
S3782,19,79.61,93.08,71.82,62.72,66.78,6.61,72.8,77.09,13.9,6.3,4,1,1,1,0,0
S3783,21,67.54,81.49,52.88,70.44,83.94,2.35,86.25,92.59,11.0,6.8,6,0,1,1,1,2
S3784,21,60.74,79.97,60.39,93.11,74.97,2.81,98.04,53.35,15.6,4.1,4,0,0,0,3,1
S3785,20,55.82,61.92,78.67,67.87,96.65,6.84,53.93,70.81,10.3,8.8,9,1,0,0,3,0
S3786,19,93.99,43.56,41.63,78.37,60.64,5.38,64.06,90.26,15.4,6.8,8,0,0,0,3,0
S3787,19,72.02,89.8,75.63,76.74,68.21,0.15,74.71,92.92,26.9,7.6,10,1,0,1,4,0
S3788,22,81.26,50.25,57.01,70.06,66.49,6.7,58.52,88.77,29.4,5.2,6,1,1,1,0,1
S3789,24,74.52,62.34,80.17,81.98,61.8,6.2,55.84,65.29,19.4,7.3,10,0,0,0,3,2
S3790,22,93.63,76.02,48.49,73.66,99.66,0.79,72.62,75.35,8.7,6.3,8,0,1,1,2,2
S3791,18,77.35,68.94,84.15,51.06,69.36,7.48,79.04,87.06,15.7,4.6,7,1,0,0,1,0
S3792,21,74.04,51.92,78.74,90.72,97.03,5.22,91.01,57.63,20.1,8.2,5,1,0,0,1,2
S3793,20,96.23,48.44,98.27,55.66,69.52,2.05,99.89,79.75,14.3,8.2,9,1,1,1,0,2
S3794,22,85.98,47.39,94.67,73.2,60.2,5.59,88.71,86.02,10.1,4.3,4,1,0,0,0,0
S3795,19,55.58,91.78,57.0,79.0,55.96,5.95,61.07,92.5,10.7,6.0,4,1,1,0,4,1
S3796,18,58.89,41.89,41.64,85.28,92.78,9.2,87.4,55.58,16.8,5.4,10,0,0,0,2,2
S3797,20,89.36,98.62,79.32,70.54,51.6,7.42,76.86,66.48,10.4,6.6,9,1,1,0,1,1
S3798,23,91.79,51.91,76.17,86.78,98.22,3.02,72.54,77.08,11.2,6.4,4,1,0,0,3,2
S3799,19,77.26,46.62,41.65,56.57,70.91,1.18,96.79,85.05,26.8,7.3,4,1,1,1,3,0
S3800,19,77.72,74.62,47.36,82.67,62.37,8.53,85.1,86.5,24.5,5.2,8,0,0,0,1,1
S3801,23,81.6,44.8,75.08,91.32,80.87,8.46,84.08,62.66,6.4,5.1,6,0,0,0,2,1
S3802,21,71.96,76.15,94.71,94.47,56.65,1.75,50.59,50.69,13.0,7.6,7,1,1,1,2,2
S3803,21,84.01,91.04,94.39,78.98,53.61,0.62,93.25,84.69,18.3,8.9,4,1,0,0,3,1
S3804,22,55.42,42.87,49.09,65.64,91.39,7.12,89.67,95.46,6.5,8.7,1,0,1,1,1,2
S3805,22,98.06,87.99,63.07,58.17,71.23,7.23,64.95,89.88,22.1,8.0,4,0,0,0,3,1
S3806,19,87.51,63.67,42.59,67.28,75.91,1.77,64.61,81.12,14.6,4.3,4,0,1,1,4,2
S3807,24,81.56,49.57,68.16,77.0,58.83,6.68,52.67,98.88,14.9,5.2,2,0,1,1,1,2
S3808,19,65.82,50.57,85.19,59.82,53.07,2.79,52.54,71.66,11.6,7.4,8,1,0,1,2,0
S3809,22,58.05,95.13,87.4,97.63,68.39,2.61,83.43,76.25,13.3,5.5,5,0,0,0,3,0
S3810,23,70.47,46.64,69.94,94.86,75.31,3.25,59.31,50.61,26.5,6.0,9,1,0,1,0,2
S3811,22,83.08,92.01,45.75,51.65,88.27,5.2,96.18,97.3,24.7,8.8,5,1,0,1,0,2
S3812,19,81.69,72.65,62.88,78.1,75.05,8.04,92.12,79.17,28.4,4.4,4,0,0,1,4,2
S3813,20,69.13,42.34,95.93,89.47,89.13,4.99,67.44,69.54,22.5,8.3,3,0,1,1,0,0
S3814,19,80.66,67.87,53.78,62.27,55.77,2.98,69.0,52.23,19.4,4.3,10,0,0,1,4,0
S3815,20,90.69,89.05,59.19,76.19,53.2,8.84,66.36,68.12,11.5,5.7,10,0,0,0,4,1
S3816,20,51.31,83.57,84.81,70.3,57.94,0.55,54.62,50.18,21.7,6.8,1,1,1,1,2,2
S3817,19,72.53,69.33,84.01,59.83,88.6,7.97,51.57,66.22,27.7,5.8,7,1,1,0,2,1
S3818,24,87.93,91.6,94.73,80.74,87.97,7.84,72.61,97.57,6.7,8.8,9,1,0,1,1,0
S3819,24,77.31,47.22,63.29,99.68,57.07,2.54,97.15,57.71,16.1,6.5,2,0,1,1,3,2
S3820,18,82.57,94.6,70.88,68.26,51.55,1.98,95.86,77.27,8.7,7.7,4,1,1,0,0,1
S3821,22,75.83,90.79,68.04,77.62,84.26,8.75,90.49,59.33,25.3,7.5,8,0,1,0,3,1
S3822,24,99.59,82.5,95.67,66.39,92.76,5.59,81.43,89.17,20.4,8.2,9,1,0,0,3,2
S3823,21,52.73,89.07,86.16,93.85,87.71,0.46,92.81,78.12,27.0,8.3,9,0,0,0,4,1
S3824,19,74.55,72.63,89.89,93.23,60.14,8.91,75.75,60.11,6.6,6.3,6,1,0,0,0,1
S3825,20,54.57,80.51,47.99,58.94,79.19,3.49,59.01,93.31,27.6,8.3,2,1,0,0,2,0
S3826,19,57.99,73.64,87.51,95.0,87.87,3.42,84.21,89.2,6.7,7.3,1,0,1,1,3,0
S3827,22,69.15,61.33,65.98,57.58,62.79,6.43,96.03,97.57,12.2,7.4,4,1,1,0,4,1
S3828,23,57.78,74.13,41.4,54.77,76.39,6.61,50.98,50.03,8.9,4.9,6,1,1,0,2,1
S3829,24,98.18,55.45,43.61,82.65,65.72,3.53,62.57,72.86,8.6,5.2,2,0,1,0,4,2
S3830,24,97.34,66.42,80.67,69.3,61.28,1.43,63.27,99.99,9.3,7.4,6,0,0,1,3,0
S3831,24,66.81,56.85,62.32,76.54,98.48,5.52,54.95,90.56,17.0,5.3,1,0,0,0,3,2
S3832,20,81.99,47.37,92.09,82.63,95.63,6.25,61.27,91.56,24.6,6.5,6,0,1,1,3,2
S3833,21,76.69,59.31,84.06,52.64,72.28,8.6,69.2,81.06,27.5,6.4,5,0,1,1,0,0
S3834,21,90.78,91.12,41.3,64.65,56.84,4.84,96.99,85.64,19.2,5.2,2,1,0,0,0,1
S3835,24,81.37,62.86,81.21,73.05,86.4,6.46,93.01,90.27,8.9,6.8,4,0,1,0,3,1
S3836,21,50.01,84.88,51.54,63.33,62.79,0.54,97.3,54.61,7.0,6.8,9,1,1,0,0,2
S3837,23,88.16,50.51,65.35,52.45,58.43,8.95,56.03,84.63,17.4,4.6,2,1,1,1,4,2
S3838,24,87.34,65.47,77.48,54.33,69.08,3.27,51.4,90.77,24.1,5.9,5,0,1,0,4,1
S3839,18,75.49,46.89,92.36,90.09,76.49,6.32,55.49,52.04,20.5,5.8,3,1,1,0,1,2
S3840,20,95.15,48.32,67.37,95.57,54.87,9.16,95.71,64.85,19.6,6.8,2,1,0,1,2,1
S3841,23,95.42,77.05,88.51,57.61,78.59,8.11,57.87,66.2,6.2,7.7,10,0,0,1,4,0
S3842,20,76.2,76.45,86.98,62.46,50.77,6.38,78.63,92.73,15.3,4.1,8,1,0,0,2,0
S3843,24,80.4,52.8,64.87,82.61,94.59,7.04,61.38,89.02,18.8,4.7,10,0,1,0,1,1
S3844,23,99.83,68.47,70.06,97.71,96.04,9.21,51.03,82.82,20.0,5.5,9,0,0,1,1,2
S3845,24,64.94,91.8,82.03,64.98,86.65,8.12,54.23,90.24,5.1,8.1,6,0,1,1,2,0
S3846,23,66.23,50.45,41.87,92.76,73.33,6.1,85.49,72.67,10.0,6.4,5,1,1,0,3,1
S3847,24,59.14,41.15,93.45,75.3,62.74,6.59,59.12,93.74,28.7,6.6,7,1,0,1,2,1
S3848,18,94.79,79.12,86.19,97.83,87.21,1.47,61.46,61.71,17.7,6.0,3,1,1,1,4,2
S3849,20,87.22,43.21,54.96,56.81,96.59,4.7,68.86,85.23,22.6,6.1,6,1,0,1,2,2
S3850,23,55.28,98.8,98.87,98.68,57.93,3.01,82.86,62.09,12.7,8.9,7,0,0,0,4,2
S3851,18,99.09,76.58,50.76,72.05,73.29,4.32,73.47,51.99,19.6,8.5,1,1,1,0,4,0
S3852,19,86.55,68.22,94.85,97.65,65.76,6.62,97.23,64.21,13.9,7.6,4,0,0,0,4,0
S3853,24,92.53,65.8,59.47,72.93,67.84,1.49,71.71,74.65,12.4,5.6,7,1,0,0,3,0
S3854,22,52.41,74.38,85.79,76.5,70.29,0.17,59.96,92.17,15.3,6.6,10,1,1,0,3,1
S3855,23,75.25,45.44,67.38,90.24,97.59,3.97,76.81,75.44,16.5,7.4,6,1,1,0,1,1
S3856,21,84.93,95.8,84.19,86.13,62.93,3.22,72.54,58.96,13.3,6.0,10,1,1,1,0,1
S3857,18,77.15,77.54,49.35,80.98,74.63,4.2,89.36,99.64,11.4,6.6,2,1,0,0,3,0
S3858,18,83.33,51.04,56.17,70.85,97.57,9.31,96.76,63.5,20.6,4.7,8,0,0,1,3,1
S3859,23,90.89,73.75,45.99,89.62,73.8,7.07,91.81,99.26,14.5,4.5,7,1,0,1,1,1
S3860,18,68.72,48.0,91.91,97.41,93.18,3.27,69.45,96.82,10.0,4.8,2,1,0,0,1,0
S3861,19,92.43,41.05,57.78,50.49,52.94,1.79,60.81,77.12,24.0,7.8,9,1,1,1,1,1
S3862,18,58.15,77.83,81.67,79.39,97.65,6.18,95.72,54.6,23.1,4.9,6,1,1,1,2,0
S3863,22,63.54,78.91,89.21,93.3,59.38,6.58,69.3,84.77,27.2,8.6,2,0,0,1,4,1
S3864,22,52.17,75.02,94.09,82.66,99.0,4.84,88.51,92.29,18.9,5.8,5,1,0,1,3,2
S3865,24,68.22,51.01,46.38,90.04,58.78,2.13,99.48,72.27,12.0,4.8,1,0,1,0,4,0
S3866,24,69.0,76.21,93.58,94.75,72.22,0.29,78.87,61.95,26.6,8.1,2,1,0,1,0,1
S3867,21,90.26,43.39,51.84,87.55,65.43,2.66,73.99,90.14,12.0,6.3,9,0,1,0,1,1
S3868,19,82.66,76.55,84.21,85.85,71.66,4.57,84.99,77.25,21.4,5.9,10,0,1,1,0,2
S3869,22,71.84,73.24,83.73,98.24,62.53,7.88,59.7,59.88,9.8,5.6,1,0,1,0,1,2
S3870,23,82.61,79.32,40.51,93.18,98.27,8.54,74.41,97.48,20.7,5.7,4,0,0,0,1,1
S3871,20,52.64,93.73,53.24,90.77,65.29,4.13,65.62,97.4,26.0,7.3,9,0,1,0,0,2
S3872,20,59.01,91.02,69.51,54.32,82.66,7.96,58.21,68.35,18.5,6.7,4,1,0,0,4,2
S3873,20,81.35,98.84,65.2,61.95,56.87,9.93,80.51,53.2,16.8,6.3,10,0,1,1,0,2
S3874,24,82.07,98.57,95.11,77.84,91.22,7.17,78.79,81.54,29.8,6.2,1,1,0,1,2,2
S3875,23,88.71,86.34,61.58,85.48,77.13,7.29,88.06,65.86,5.6,4.7,5,0,1,1,3,1
S3876,18,70.15,97.39,96.22,65.16,98.97,9.1,93.65,53.32,13.3,8.1,6,0,0,1,3,2
S3877,23,86.13,92.04,67.57,54.67,71.17,3.38,61.02,94.59,28.0,8.6,1,1,0,1,4,2
S3878,18,84.2,83.65,97.86,65.55,59.77,0.11,88.99,99.91,21.1,8.0,8,0,1,1,4,0
S3879,20,98.17,44.52,84.24,88.55,67.3,9.87,68.37,67.52,18.6,6.3,1,0,1,0,4,2
S3880,21,60.76,42.94,89.76,93.87,86.85,4.9,81.44,87.24,20.9,8.9,6,0,1,0,0,1
S3881,21,77.58,90.26,46.29,95.65,82.96,7.86,92.51,53.29,13.0,7.1,9,0,1,1,0,0
S3882,18,80.09,69.38,75.17,68.94,88.92,8.12,62.81,68.49,6.8,7.9,3,1,1,1,0,2
S3883,20,99.93,88.88,48.56,68.63,53.67,3.98,80.05,55.44,11.9,7.7,5,0,0,1,1,0
S3884,23,60.06,58.78,57.86,70.34,79.02,5.41,74.02,52.77,13.4,7.5,1,0,0,0,0,0
S3885,21,76.16,63.86,77.41,68.79,96.61,5.4,89.53,79.44,17.0,7.2,1,1,0,1,3,1
S3886,18,67.31,82.01,83.57,83.31,55.4,2.2,84.86,90.1,14.8,5.1,2,1,0,1,3,1
S3887,23,76.29,94.92,42.35,67.92,54.72,1.18,88.48,72.65,18.0,5.5,6,0,1,1,1,2
S3888,20,61.61,45.27,71.86,51.02,85.83,5.44,64.4,76.21,9.9,8.4,7,0,1,1,0,0
S3889,19,52.38,91.69,73.92,71.95,65.76,1.2,85.22,63.54,9.6,4.9,5,1,1,1,0,0
S3890,20,78.63,87.58,44.73,61.21,82.93,3.46,80.29,86.82,13.8,4.8,1,0,1,1,2,0
S3891,24,66.79,58.93,70.04,51.44,77.27,1.86,72.83,68.05,16.8,5.4,1,1,1,1,2,1
S3892,20,59.1,61.31,82.83,73.54,99.3,7.07,68.92,53.37,13.5,5.8,1,0,0,0,3,1
S3893,23,66.2,42.79,43.19,60.3,94.45,8.72,66.58,58.28,19.4,6.8,3,1,1,1,4,1
S3894,23,52.46,40.94,85.62,72.64,83.9,5.78,50.48,56.42,12.8,7.0,4,1,0,0,3,1
S3895,22,97.52,68.62,74.59,63.89,63.08,4.1,58.48,71.79,9.4,8.0,8,1,0,1,1,2
S3896,22,79.06,45.73,89.99,80.19,63.1,9.97,52.95,53.26,26.6,4.4,9,0,1,1,0,2
S3897,23,90.74,51.64,53.08,99.54,94.11,0.21,92.42,90.32,10.0,5.0,5,0,1,0,2,0
S3898,23,71.16,90.81,90.0,77.36,79.27,3.04,93.0,95.4,29.2,6.5,4,0,0,0,3,2
S3899,19,95.17,74.26,45.67,82.34,89.46,2.79,92.31,62.42,29.7,5.3,10,0,0,1,1,0
S3900,19,74.17,78.02,64.23,95.96,72.49,3.56,90.9,74.28,22.4,8.4,9,1,0,0,4,0
S3901,20,78.7,51.25,51.97,68.7,55.15,2.31,61.07,75.95,17.6,7.2,6,1,1,0,3,1
S3902,24,74.59,89.72,92.56,58.33,66.63,2.64,74.59,99.25,24.9,6.5,3,1,1,1,0,1
S3903,21,86.66,92.08,82.3,64.14,58.06,2.58,95.39,53.28,26.8,4.0,7,0,1,0,0,2
S3904,24,78.33,71.4,41.52,70.14,89.09,5.06,87.99,83.39,22.7,8.3,9,0,0,0,2,2
S3905,19,63.58,94.75,40.57,82.25,85.03,3.91,50.09,67.29,7.6,6.3,10,0,0,1,1,2
S3906,20,57.28,90.69,57.47,50.23,54.42,6.39,72.97,75.09,5.1,6.7,2,1,0,1,4,0
S3907,24,80.31,83.88,48.6,92.67,81.07,5.14,50.53,60.85,9.8,7.5,9,0,1,1,4,0
S3908,18,74.46,84.04,77.82,53.8,93.71,1.83,64.03,58.01,9.7,8.7,2,0,0,0,1,1
S3909,22,54.8,46.32,79.83,95.03,84.87,8.1,71.79,62.18,9.6,4.8,5,1,1,1,2,2
S3910,24,69.78,56.25,96.52,97.47,75.56,4.72,94.64,53.56,17.7,4.4,1,1,1,1,0,1
S3911,21,75.74,44.01,97.12,99.51,65.59,1.53,82.72,63.9,18.0,4.6,2,0,1,0,4,2
S3912,20,91.34,40.52,79.53,90.48,94.35,1.67,68.12,84.52,23.1,7.7,7,1,1,1,1,2
S3913,24,53.81,49.5,40.34,57.09,71.14,7.97,74.53,82.57,10.0,4.6,4,0,1,0,2,1
S3914,23,67.42,92.83,61.54,85.31,92.77,7.03,90.87,77.72,7.3,6.5,7,1,0,0,0,0
S3915,18,91.13,54.39,70.79,60.17,89.15,5.07,64.98,50.02,21.7,7.5,4,1,1,0,1,2
S3916,22,82.42,98.21,69.95,94.86,90.81,3.06,80.75,56.29,17.1,7.6,1,1,1,0,2,1
S3917,18,64.5,75.84,76.2,65.83,99.49,4.61,63.11,92.14,21.7,6.0,6,0,0,0,3,2
